"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"705","2012","8","Orissa","Ganjam","1254.0","562.0","88.0","33.0","15.0","32.0","12.0","26.0","456.0","837.34","183.63"
"705","2013","8","Orissa","Ganjam","1254.0","562.0","88.0","33.0","15.0","32.0","12.0","17.0","465.0","854.58","183.78"
"705","2014","8","Orissa","Ganjam","1254.0","562.0","88.0","33.0","15.0","32.0","12.0","8.0","474.0","860.89","181.62"
"705","2015","8","Orissa","Ganjam","1254.0","562.0","88.0","33.0","15.0","32.0","12.0","14.0","468.0","766.6","163.8"
"705","2016","8","Orissa","Ganjam","1254.0","562.0","88.0","33.0","15.0","32.0","12.0","5.0","477.0","738.0","154.72"
"705","2017","8","Orissa","Ganjam","1254.0","562.0","88.0","33.0","15.0","32.0","12.0","81.0","401.0","684.0","170.57"
"706","2005","8","Orissa","Kalahandi","1177.0","439.0","50.0","44.0","27.0","33.0","22.0","26.0","523.0","843.0","161.19"
"706","2006","8","Orissa","Kalahandi","1177.0","439.0","59.0","38.0","23.0","25.0","17.0","44.0","523.0","839.3","160.48"
"706","2007","8","Orissa","Kalahandi","1177.2","439.0","59.0","38.0","23.0","25.0","17.0","33.0","534.0","868.0","162.55"
"706","2008","8","Orissa","Kalahandi","1177.0","439.0","59.0","38.0","23.0","25.0","17.0","35.0","532.0","875.03","164.48"
"706","2009","8","Orissa","Kalahandi","1177.0","439.0","59.0","38.0","23.0","25.0","17.0","33.0","534.0","904.0","169.29"
"706","2010","8","Orissa","Kalahandi","1177.0","439.0","59.0","38.0","23.0","25.0","17.0","61.0","506.0","880.0","173.91"
"706","2011","8","Orissa","Kalahandi","1177.0","439.0","59.0","38.0","23.0","25.0","17.0","69.0","498.0","841.0","168.88"
"706","2012","8","Orissa","Kalahandi","1177.0","439.0","59.0","38.0","23.0","25.0","17.0","49.0","518.0","878.82","169.66"
"706","2013","8","Orissa","Kalahandi","1177.0","439.0","59.0","38.0","23.0","25.0","17.0","46.0","521.0","907.61","174.21"
"706","2014","8","Orissa","Kalahandi","1177.0","439.0","59.0","38.0","23.0","25.0","17.0","20.0","547.0","885.32","161.85"
"706","2015","8","Orissa","Kalahandi","1177.0","439.0","59.0","38.0","23.0","25.0","17.0","12.0","555.0","851.09","153.35"
"706","2016","8","Orissa","Kalahandi","1177.0","439.0","59.0","38.0","23.0","25.0","17.0","16.0","551.0","879.0","159.53"
"706","2017","8","Orissa","Kalahandi","1177.0","439.0","59.0","38.0","23.0","25.0","17.0","37.0","530.0","831.0","156.79"
"707","2005","8","Orissa","Keonjhar","830.0","310.0","75.0","55.0","38.0","34.0","10.0","17.0","285.0","422.0","148.07"
"707","2006","8","Orissa","Keonjhar","830.0","310.0","93.0","77.0","26.0","20.0","0.0","17.0","281.0","421.05","149.84"
"707","2007","8","Orissa","Keonjhar","830.3","310.0","93.0","77.0","26.0","20.0","0.0","11.0","287.0","433.0","150.87"
"707","2008","8","Orissa","Keonjhar","830.0","310.0","93.0","77.0","26.0","20.0","0.0","8.0","290.0","439.95","151.71"
"707","2009","8","Orissa","Keonjhar","830.0","310.0","93.0","77.0","26.0","20.0","0.0","13.0","285.0","426.0","149.47"
"707","2010","8","Orissa","Keonjhar","830.0","310.0","93.0","77.0","26.0","20.0","0.0","35.0","263.0","414.0","157.41"
"707","2011","8","Orissa","Keonjhar","830.0","310.0","93.0","77.0","26.0","20.0","0.0","39.0","259.0","395.0","152.51"
"707","2012","8","Orissa","Keonjhar","830.0","310.0","93.0","77.0","26.0","20.0","0.0","51.0","247.0","397.26","160.83"
"707","2013","8","Orissa","Keonjhar","830.0","310.0","93.0","77.0","26.0","20.0","0.0","53.0","245.0","393.33","160.54"
"707","2014","8","Orissa","Keonjhar","830.0","310.0","93.0","77.0","26.0","20.0","0.0","32.0","266.0","400.27","150.48"
"707","2015","8","Orissa","Keonjhar","830.0","310.0","93.0","77.0","26.0","20.0","0.0","20.0","278.0","407.29","146.51"
"707","2016","8","Orissa","Keonjhar","830.0","310.0","93.0","77.0","26.0","20.0","0.0","25.0","273.0","407.0","149.08"
"707","2017","8","Orissa","Keonjhar","830.0","310.0","93.0","77.0","26.0","20.0","0.0","10.0","288.0","400.0","138.89"
"708","2005","8","Orissa","Koraput","2696.0","1050.0","338.0","129.0","62.0","72.0","85.0","88.0","765.0","1129.0","147.58"
"708","2006","8","Orissa","Koraput","2696.0","1050.0","295.0","245.0","85.0","100.0","47.0","88.0","737.0","1127.48","152.98"
"708","2007","8","Orissa","Koraput","2696.2","1050.0","295.0","245.0","85.0","100.0","47.0","71.0","754.0","1133.0","150.27"
"708","2008","8","Orissa","Koraput","2696.0","1050.0","295.0","245.0","85.0","100.0","47.0","65.0","760.0","1153.24","151.74"
"708","2009","8","Orissa","Koraput","2696.0","1050.0","295.0","245.0","85.0","100.0","47.0","57.0","768.0","1142.0","148.7"
"708","2010","8","Orissa","Koraput","2696.0","1050.0","295.0","245.0","85.0","100.0","47.0","75.0","750.0","1211.0","161.47"
"708","2011","8","Orissa","Koraput","2696.0","1050.0","295.0","245.0","85.0","100.0","47.0","95.0","730.0","1155.0","158.22"
"708","2012","8","Orissa","Koraput","2696.0","1050.0","295.0","245.0","85.0","100.0","47.0","100.0","725.0","1173.02","161.8"
"708","2013","8","Orissa","Koraput","2696.0","1050.0","295.0","245.0","85.0","100.0","47.0","76.0","749.0","1189.65","158.83"
"708","2014","8","Orissa","Koraput","2696.0","1050.0","295.0","245.0","85.0","100.0","47.0","75.0","750.0","1193.58","159.14"
"708","2015","8","Orissa","Koraput","2696.0","1050.0","295.0","245.0","85.0","100.0","47.0","36.0","789.0","1131.7","143.43"
"708","2016","8","Orissa","Koraput","2696.0","1050.0","295.0","245.0","85.0","100.0","47.0","38.0","787.0","1129.0","143.46"
"708","2017","8","Orissa","Koraput","2696.0","1050.0","295.0","245.0","85.0","100.0","47.0","67.0","758.0","1114.0","146.97"
"709","2005","8","Orissa","Mayurbhanja","1042.0","439.0","27.0","50.0","10.0","24.0","36.0","59.0","382.0","481.0","125.92"
"709","2006","8","Orissa","Mayurbhanja","1042.0","439.0","16.0","58.0","10.0","28.0","13.0","57.0","380.0","488.94","128.67"
"709","2007","8","Orissa","Mayurbhanja","1041.8","439.0","16.0","58.0","10.0","28.0","13.0","39.0","398.0","516.0","129.65"
"709","2008","8","Orissa","Mayurbhanja","1042.0","439.0","16.0","58.0","10.0","28.0","13.0","39.0","398.0","518.84","130.36"
"709","2009","8","Orissa","Mayurbhanja","1042.0","439.0","16.0","58.0","10.0","28.0","13.0","53.0","384.0","501.0","130.47"
"709","2010","8","Orissa","Mayurbhanja","1042.0","439.0","16.0","58.0","10.0","28.0","13.0","98.0","339.0","452.0","133.33"
"709","2011","8","Orissa","Mayurbhanja","1042.0","439.0","16.0","58.0","10.0","28.0","13.0","102.0","335.0","479.0","142.99"
"709","2012","8","Orissa","Mayurbhanja","1042.0","439.0","16.0","58.0","10.0","28.0","13.0","98.0","339.0","462.94","136.56"
"709","2013","8","Orissa","Mayurbhanja","1042.0","439.0","16.0","58.0","10.0","28.0","13.0","81.0","356.0","491.81","138.15"
"709","2014","8","Orissa","Mayurbhanja","1042.0","439.0","16.0","58.0","10.0","28.0","13.0","72.0","365.0","505.75","138.56"
"709","2015","8","Orissa","Mayurbhanja","1042.0","439.0","16.0","58.0","10.0","28.0","13.0","60.0","377.0","525.93","139.5"
"709","2016","8","Orissa","Mayurbhanja","1042.0","439.0","16.0","58.0","10.0","28.0","13.0","45.0","392.0","476.0","121.43"
"709","2017","8","Orissa","Mayurbhanja","1042.0","439.0","16.0","58.0","10.0","28.0","13.0","50.0","387.0","507.0","131.01"
"710","2005","8","Orissa","Phulbani ( Kandhamal )","1110.0","699.0","30.0","37.0","32.0","27.0","38.0","24.0","199.0","321.0","161.31"
"710","2006","8","Orissa","Phulbani ( Kandhamal )","1112.0","699.0","42.0","30.0","34.0","27.0","10.0","18.0","199.0","324.97","163.3"
"710","2007","8","Orissa","Phulbani ( Kandhamal )","1111.9","699.0","42.0","30.0","34.0","27.0","10.0","21.0","196.0","320.0","163.27"
"710","2008","8","Orissa","Phulbani ( Kandhamal )","1112.0","699.0","42.0","30.0","34.0","27.0","10.0","13.0","204.0","329.38","161.46"
"710","2009","8","Orissa","Phulbani ( Kandhamal )","1112.0","699.0","42.0","30.0","34.0","27.0","10.0","22.0","195.0","323.0","165.64"
"710","2010","8","Orissa","Phulbani ( Kandhamal )","1112.0","699.0","42.0","30.0","34.0","27.0","10.0","27.0","190.0","328.0","172.63"
"710","2011","8","Orissa","Phulbani ( Kandhamal )","1112.0","699.0","42.0","30.0","34.0","27.0","10.0","35.0","182.0","321.0","176.37"
"710","2012","8","Orissa","Phulbani ( Kandhamal )","1112.0","699.0","42.0","30.0","34.0","27.0","10.0","34.0","183.0","323.37","176.7"
"710","2013","8","Orissa","Phulbani ( Kandhamal )","1112.0","699.0","42.0","30.0","34.0","27.0","10.0","25.0","192.0","326.84","170.23"
"710","2014","8","Orissa","Phulbani ( Kandhamal )","1112.0","699.0","42.0","30.0","34.0","27.0","10.0","20.0","197.0","315.88","160.35"
"710","2015","8","Orissa","Phulbani ( Kandhamal )","1112.0","699.0","42.0","30.0","34.0","27.0","10.0","12.0","205.0","300.81","146.74"
"710","2016","8","Orissa","Phulbani ( Kandhamal )","1112.0","699.0","42.0","30.0","34.0","27.0","10.0","13.0","204.0","308.0","150.98"
"710","2017","8","Orissa","Phulbani ( Kandhamal )","1112.0","699.0","42.0","30.0","34.0","27.0","10.0","24.0","193.0","303.0","156.99"
"711","2005","8","Orissa","Puri","1018.0","284.0","31.0","104.0","46.0","29.0","38.0","25.0","399.0","759.0","190.23"
"711","2006","8","Orissa","Puri","1018.0","284.0","29.0","186.0","16.0","18.0","8.0","55.0","397.0","740.41","186.5"
"711","2007","8","Orissa","Puri","1018.2","284.0","29.0","186.0","16.0","18.0","8.0","74.0","378.0","726.0","192.06"
"711","2008","8","Orissa","Puri","1018.0","284.0","29.0","186.0","16.0","18.0","8.0","64.0","388.0","742.1","191.26"
"711","2009","8","Orissa","Puri","1018.0","284.0","29.0","186.0","16.0","18.0","8.0","77.0","375.0","743.0","198.13"
"711","2010","8","Orissa","Puri","1018.0","284.0","29.0","186.0","16.0","18.0","8.0","89.0","363.0","728.0","200.55"
"711","2011","8","Orissa","Puri","1018.0","284.0","29.0","186.0","16.0","18.0","8.0","101.0","351.0","675.0","192.31"
"711","2012","8","Orissa","Puri","1018.0","284.0","29.0","186.0","16.0","18.0","8.0","86.0","366.0","702.96","192.07"
"711","2013","8","Orissa","Puri","1018.0","284.0","29.0","186.0","16.0","18.0","8.0","84.0","368.0","705.67","191.76"
"711","2014","8","Orissa","Puri","1018.0","284.0","29.0","186.0","16.0","18.0","8.0","89.0","363.0","687.44","189.38"
"711","2015","8","Orissa","Puri","1018.0","284.0","29.0","186.0","16.0","18.0","8.0","78.0","374.0","684.4","182.99"
"711","2016","8","Orissa","Puri","1018.0","284.0","29.0","186.0","16.0","18.0","8.0","65.0","387.0","638.0","164.86"
"711","2017","8","Orissa","Puri","1018.0","284.0","29.0","186.0","16.0","18.0","8.0","141.0","311.0","628.0","201.93"
"712","2005","8","Orissa","Sambalpur","1752.0","661.0","39.0","121.0","42.0","61.0","33.0","60.0","637.0","925.0","145.21"
"712","2006","8","Orissa","Sambalpur","1752.0","661.0","61.0","175.0","55.0","58.0","28.0","61.0","637.0","941.67","147.83"
"712","2007","8","Orissa","Sambalpur","1751.5","661.0","61.0","175.0","55.0","58.0","28.0","112.0","586.0","940.0","160.41"
"712","2008","8","Orissa","Sambalpur","1752.0","661.0","61.0","175.0","55.0","58.0","28.0","114.0","584.0","944.64","161.75"
"712","2009","8","Orissa","Sambalpur","1752.0","661.0","61.0","175.0","55.0","58.0","28.0","129.0","569.0","914.0","160.63"
"712","2010","8","Orissa","Sambalpur","1752.0","661.0","61.0","175.0","55.0","58.0","28.0","86.0","612.0","938.0","153.27"
"712","2011","8","Orissa","Sambalpur","1752.0","661.0","61.0","175.0","55.0","58.0","28.0","103.0","595.0","907.0","152.44"
"712","2012","8","Orissa","Sambalpur","1752.0","661.0","61.0","175.0","55.0","58.0","28.0","76.0","622.0","912.44","146.69"
"712","2013","8","Orissa","Sambalpur","1752.0","661.0","61.0","175.0","55.0","58.0","28.0","64.0","634.0","935.74","147.59"
"712","2014","8","Orissa","Sambalpur","1752.0","661.0","61.0","175.0","55.0","58.0","28.0","37.0","661.0","995.16","150.55"
"712","2015","8","Orissa","Sambalpur","1752.0","661.0","61.0","175.0","55.0","58.0","28.0","38.0","660.0","1080.28","163.68"
"712","2016","8","Orissa","Sambalpur","1752.0","661.0","61.0","175.0","55.0","58.0","28.0","51.0","647.0","898.0","138.79"
"712","2017","8","Orissa","Sambalpur","1752.0","661.0","61.0","175.0","55.0","58.0","28.0","55.0","643.0","916.0","142.46"
"713","2005","8","Orissa","Sundargarh","971.0","496.0","70.0","50.0","16.0","16.0","7.0","13.0","300.0","363.0","121.0"
"713","2006","8","Orissa","Sundargarh","971.0","496.0","66.0","29.0","16.0","26.0","0.0","13.0","300.0","374.97","124.99"
"713","2007","8","Orissa","Sundargarh","971.2","496.0","66.0","29.0","16.0","26.0","0.0","28.0","285.0","368.0","129.12"
"713","2008","8","Orissa","Sundargarh","971.0","496.0","66.0","29.0","16.0","26.0","0.0","21.0","292.0","377.67","129.34"
"713","2009","8","Orissa","Sundargarh","971.0","496.0","66.0","29.0","16.0","26.0","0.0","32.0","281.0","374.0","133.1"
"713","2010","8","Orissa","Sundargarh","971.0","496.0","66.0","29.0","16.0","26.0","0.0","24.0","289.0","391.0","135.29"
"713","2011","8","Orissa","Sundargarh","971.0","496.0","66.0","29.0","16.0","26.0","0.0","28.0","285.0","370.0","129.82"
"713","2012","8","Orissa","Sundargarh","971.0","496.0","66.0","29.0","16.0","26.0","0.0","38.0","275.0","376.45","136.89"
"713","2013","8","Orissa","Sundargarh","971.0","496.0","66.0","29.0","16.0","26.0","0.0","29.0","284.0","385.64","135.79"
"713","2014","8","Orissa","Sundargarh","971.0","496.0","66.0","29.0","16.0","26.0","0.0","48.0","265.0","371.1","140.04"
"713","2015","8","Orissa","Sundargarh","971.0","496.0","66.0","29.0","16.0","26.0","0.0","30.0","283.0","400.55","141.54"
"713","2016","8","Orissa","Sundargarh","971.0","496.0","66.0","29.0","16.0","26.0","0.0","25.0","288.0","389.0","135.07"
"713","2017","8","Orissa","Sundargarh","971.0","496.0","66.0","29.0","16.0","26.0","0.0","28.0","285.0","373.0","130.88"
"800","2005","13","West Bengal","24 Parganas","1335.23","426.51","0.04","256.09","1.29","0.01","0.91","13.22","630.91","1003.51","159.06"
"800","2006","13","West Bengal","24 Parganas","1335.23","426.36","0.4","255.86","0.74","0.0","0.1","12.48","632.77","1055.3","166.77"
"800","2007","13","West Bengal","24 Parganas","1335.23","426.3","0.44","138.3","0.21","0.05","0.18","9.98","631.51","1051.67","166.53"
"800","2008","13","West Bengal","24 Parganas","1335.23","426.3","0.44","262.43","0.5","0.04","0.2","6.52","631.07","1050.82","166.51"
"800","2009","13","West Bengal","24 Parganas","1335.23","426.3","0.54","264.53","1.47","0.0","0.03","58.04","577.17","996.02","172.57"
"800","2010","13","West Bengal","24 Parganas","1335.23","426.3","0.07","268.1","1.34","0.02","0.01","50.6","581.42","966.39","166.21"
"800","2011","13","West Bengal","24 Parganas","1335.23","426.3","0.32","268.11","0.69","0.0","0.95","41.54","589.36","1003.8","170.32"
"800","2012","13","West Bengal","24 Parganas","1335.23","426.3","0.27","269.77","0.64","0.0","0.84","38.23","591.84","990.17","167.3"
"800","2013","13","West Bengal","24 Parganas","1335.23","426.3","0.2","271.02","0.6","0.0","0.53","34.88","594.35","1017.06","171.12"
"800","2014","13","West Bengal","24 Parganas","1335.23","426.3","0.25","272.79","0.14","0.07","0.19","33.11","593.97","1038.55","174.85"
"800","2015","13","West Bengal","24 Parganas","1335.23","426.3","0.41","274.56","0.07","0.08","0.2","30.64","593.5","1049.87","176.89"
"800","2016","13","West Bengal","24 Parganas","1335.23","426.39","0.4","278.84","0.04","0.08","0.19","28.26","591.3","1019.82","172.47"
"800","2017","13","West Bengal","24 Parganas","1335.23","426.39","0.31","282.79","0.07","0.06","0.26","27.55","589.37","1039.32","176.34"
"803","2005","13","West Bengal","Nadia","390.66","1.22","0.23","85.48","1.24","0.53","0.54","5.25","292.0","730.46","250.16"
"803","2006","13","West Bengal","Nadia","390.66","1.22","0.17","86.52","0.7","0.07","0.67","6.9","290.0","701.35","241.84"
"803","2007","13","West Bengal","Nadia","390.66","1.22","0.12","88.36","0.82","0.04","0.27","5.83","289.25","697.74","241.22"
"803","2008","13","West Bengal","Nadia","390.66","1.22","0.21","90.14","0.9","0.11","0.08","5.05","289.17","697.2","241.1"
"803","2009","13","West Bengal","Nadia","390.66","1.22","0.25","88.94","0.79","0.05","0.37","4.4","290.74","667.67","229.65"
"803","2010","13","West Bengal","Nadia","390.66","1.22","0.05","90.22","0.63","0.06","0.11","4.18","290.45","672.31","231.47"
"803","2011","13","West Bengal","Nadia","390.66","1.22","0.04","88.45","0.58","0.0","0.59","4.26","292.94","712.4","243.19"
"803","2012","13","West Bengal","Nadia","390.66","1.22","0.03","89.02","0.4","0.0","0.52","3.43","293.55","718.56","244.78"
"803","2013","13","West Bengal","Nadia","390.66","1.22","0.03","89.15","0.31","0.0","0.43","2.94","294.3","713.08","242.3"
"803","2014","13","West Bengal","Nadia","390.66","1.22","0.25","89.5","0.32","0.04","0.1","2.87","293.88","717.94","244.3"
"803","2015","13","West Bengal","Nadia","390.66","1.22","0.32","89.85","0.34","0.08","0.03","2.66","293.45","708.26","241.36"
"803","2016","13","West Bengal","Nadia","390.65","1.23","0.31","89.98","0.37","0.07","0.01","2.45","293.39","678.5","231.26"
"803","2017","13","West Bengal","Nadia","390.65","1.23","0.29","90.17","0.29","0.05","0.01","1.88","293.57","670.87","228.52"
"804","2005","13","West Bengal","Murshidabad","532.5","0.77","2.16","125.11","1.14","0.12","0.14","0.7","401.37","937.78","233.64"
"804","2006","13","West Bengal","Murshidabad","532.5","0.77","1.9","125.32","0.86","0.14","0.09","0.39","402.3","946.79","235.34"
"804","2007","13","West Bengal","Murshidabad","532.5","0.77","2.0","127.85","0.83","0.01","0.01","0.33","398.77","976.25","244.82"
"804","2008","13","West Bengal","Murshidabad","532.5","0.77","2.0","128.16","0.53","0.01","0.01","0.38","399.56","937.8","234.71"
"804","2009","13","West Bengal","Murshidabad","532.5","0.77","1.96","129.4","1.02","0.01","0.16","0.51","397.47","932.05","234.5"
"804","2010","13","West Bengal","Murshidabad","532.5","0.77","1.98","130.76","1.37","0.01","0.24","0.33","395.96","866.83","218.92"
"804","2011","13","West Bengal","Murshidabad","532.5","0.77","1.68","130.94","1.53","0.01","0.2","0.94","395.27","892.44","225.78"
"804","2012","13","West Bengal","Murshidabad","532.5","0.77","1.58","131.02","1.32","0.0","0.11","0.5","396.12","914.8","230.94"
"804","2013","13","West Bengal","Murshidabad","532.5","0.77","1.52","131.34","0.8","0.0","0.11","0.84","395.98","923.29","233.17"
"804","2014","13","West Bengal","Murshidabad","532.5","0.77","1.45","130.45","0.47","0.03","0.02","0.85","397.01","947.25","238.6"
"804","2015","13","West Bengal","Murshidabad","532.5","0.77","1.38","129.45","0.27","0.06","0.02","0.87","397.92","1007.1","253.09"
